timestamp,time,x,y,z,alpha,beta,gamma
1615815161630,786561.2000000002,-8.0,2.0,1.4,13.900000000000002,-13.4,-1.6
1615815161647,786577.7999999991,-7.4,2.1,1.7000000000000002,-44.7,-26.6,1.2000000000000002
1615815161663,786594.3999999982,-6.6000000000000005,2.0,5.6000000000000005,-54.3,7.8,0.1
1615815161680,786611.1999999994,-7.300000000000002,1.3,9.5,-33.0,11.000000000000002,-2.3
1615815161697,786627.7999999984,-8.200000000000001,0.30000000000000004,8.1,-4.5,-17.1,-0.2
1615815161713,786644.4999999985,-7.2,0.30000000000000004,6.300000000000002,12.1,0.30000000000000004,1.8000000000000005
1615815161730,786661.1999999988,-6.800000000000002,1.1,6.7,23.800000000000004,11.3,-1.1
1615815161747,786677.7999999976,-7.6,1.6,6.6000000000000005,26.700000000000006,5.4,-2.5
1615815161763,786694.4000000005,-7.7,1.4,5.2,8.899999999999997,-2.7,0.4
1615815161780,786711.1000000004,-7.2,1.4,5.1000000000000005,-11.000000000000002,-2.1,1.8000000000000005
1615815161797,786727.8999999979,-7.300000000000002,1.3,6.4,-14.1,0.30000000000000004,0.2
1615815161813,786744.5000000006,-7.5,1.0,7.0,-6.0,-1.3,-0.2
1615815161830,786761.2000000009,-7.4,0.9,6.7,3.7000000000000006,0.8,0.1
1615815161847,786777.7999999998,-7.300000000000002,1.2000000000000002,6.300000000000002,8.8,3.0,-0.8
1615815161863,786794.5,-7.5,1.4,6.0,6.300000000000002,1.5,-1.0
1615815161880,786811.2000000002,-7.5,1.3,5.9,-1.0,-0.4,0.0
1615815161897,786827.7999999991,-7.4,1.3,6.2,-4.300000000000002,-0.2,0.1
1615815161913,786844.4999999994,-7.4,1.2000000000000002,6.5,-1.5,0.30000000000000004,-0.1
1615815161930,786861.1999999994,-7.4,1.2000000000000002,6.2,2.5,1.4,-0.1
1615815161947,786877.7999999984,-7.4,1.3,6.1000000000000005,1.9,0.9000000000000001,0.0
1615815161963,786894.3999999973,-7.4,1.2000000000000002,6.1000000000000005,-0.2,0.2,0.1
1615815161980,786911.1999999988,-7.4,1.2000000000000002,6.300000000000002,-0.1,0.0,-0.2
1615815161997,786927.8999999987,-7.4,1.2000000000000002,6.4,1.6,0.1,-0.4
1615815162013,786944.4999999978,-7.5,1.2000000000000002,6.300000000000002,2.5,0.2,-0.30000000000000004
1615815162030,786961.1000000004,-7.5,1.2000000000000002,6.2,1.4,0.5,-0.2
1615815162047,786977.8000000005,-7.5,1.2000000000000002,6.2,0.0,0.0,0.0
1615815162063,786994.5000000006,-7.4,1.2000000000000002,6.2,-0.30000000000000004,-1.0,0.0
1615815162080,787011.2000000009,-7.4,1.2000000000000002,6.300000000000002,0.7,-1.2000000000000002,-0.2
1615815162097,787027.6999999988,-7.5,1.2000000000000002,6.2,1.0,-0.1,0.2
1615815162113,787044.5,-7.4,1.2000000000000002,6.300000000000002,0.30000000000000004,-0.2,0.4
1615815162130,787061.0999999989,-7.4,1.2000000000000002,6.2,0.9000000000000001,-0.5,-0.1
1615815162147,787077.7999999991,-7.300000000000002,1.2000000000000002,6.2,1.5,0.2,-0.30000000000000004
1615815162163,787094.3999999982,-7.4,1.2000000000000002,6.300000000000002,1.5,0.1,-0.2
1615815162180,787111.0999999981,-7.4,1.3,6.4,1.7,-0.1,-0.1
1615815162197,787127.6999999974,-7.4,1.3,6.300000000000002,1.9,-0.5,0.0
1615815162213,787144.4999999985,-7.4,1.2000000000000002,6.300000000000002,1.4,-0.4,0.0
1615815162230,787161.0999999975,-7.4,1.2000000000000002,6.300000000000002,0.7,-0.7,0.1
1615815162247,787177.7000000002,-7.4,1.2000000000000002,6.300000000000002,0.7,-0.5,0.2
1615815162263,787194.4000000005,-7.4,1.2000000000000002,6.300000000000002,1.4,-0.1,0.1
1615815162280,787211.1000000004,-7.4,1.2000000000000002,6.300000000000002,1.8000000000000005,0.0,0.0
1615815162297,787227.8000000005,-7.300000000000002,1.2000000000000002,6.300000000000002,1.6,-0.1,0.0
1615815162313,787244.3999999996,-7.4,1.3,6.2,1.2000000000000002,0.0,0.0
1615815162330,787261.0999999997,-7.4,1.3,6.300000000000002,1.0,0.0,0.0
1615815162347,787277.6999999988,-7.4,1.3,6.300000000000002,1.5,0.2,-0.1
1615815162363,787294.5999999973,-7.4,1.3,6.300000000000002,1.5,0.2,0.1
1615815162380,787311.0999999989,-7.4,1.3,6.300000000000002,1.1,0.2,0.0
1615815162397,787327.7999999991,-7.4,1.3,6.2,0.8,0.0,-0.1
1615815162413,787344.4999999994,-7.4,1.3,6.300000000000002,0.8,0.1,0.0
1615815162430,787361.3000000005,-7.4,1.3,6.300000000000002,1.0,0.0,0.0
1615815162447,787377.7999999984,-7.4,1.3,6.2,1.2000000000000002,0.4,-0.1
1615815162463,787394.4999999985,-7.4,1.3,6.2,1.1,0.5,-0.1
1615815162480,787411.1999999988,-7.4,1.3,6.2,1.0,0.5,-0.1
1615815162497,787427.7999999976,-7.4,1.3,6.2,0.9000000000000001,0.7,-0.2
1615815162513,787444.4999999978,-7.300000000000002,1.3,6.300000000000002,1.1,0.8,-0.5
1615815162530,787461.199999998,-7.300000000000002,1.3,6.300000000000002,1.5,1.1,-0.7
1615815162547,787477.8000000005,-7.300000000000002,1.3,6.300000000000002,2.0,1.6,-1.0
1615815162563,787494.5000000006,-7.4,1.3,6.300000000000002,2.3,1.7,-1.2000000000000002
1615815162580,787511.0999999997,-7.4,1.3,6.2,2.4000000000000004,0.5,-1.3
1615815162597,787527.6999999988,-7.5,1.3,6.0,1.8000000000000005,-0.5,-1.2000000000000002
1615815162613,787544.5,-7.300000000000002,1.3,6.2,0.8,0.9000000000000001,-1.2000000000000002
1615815162630,787561.0999999989,-7.300000000000002,1.3,6.4,0.30000000000000004,1.3,-1.4
1615815162647,787577.699999998,-7.4,1.3,6.2,0.1,1.5,-1.6
1615815162663,787594.4999999994,-7.5,1.3,6.300000000000002,0.6000000000000001,2.7,-1.9
1615815162680,787611.0999999981,-7.5,1.2000000000000002,6.2,1.5,2.5,-2.1
1615815162697,787627.7999999984,-7.5,1.2000000000000002,6.2,1.9,3.5,-2.0
1615815162713,787644.3999999973,-7.5,1.2000000000000002,6.2,1.7,3.6000000000000005,-2.0
1615815162730,787661.1999999988,-7.5,1.3,6.2,1.2000000000000002,3.6000000000000005,-2.7
1615815162747,787677.7999999976,-7.4,1.3,6.2,1.1,4.4,-2.2
1615815162763,787694.4999999978,-7.5,1.3,6.2,0.9000000000000001,3.6000000000000005,-1.7
1615815162780,787711.1000000004,-7.5,1.3,6.1000000000000005,0.8,2.8,-1.5
1615815162797,787727.6999999995,-7.5,1.3,6.1000000000000005,0.8,2.5,-1.6
1615815162813,787744.3999999996,-7.5,1.3,6.1000000000000005,0.7,1.8000000000000005,-1.4
1615815162830,787761.0999999997,-7.5,1.3,6.1000000000000005,0.1,1.3,-1.1
1615815162847,787777.7999999998,-7.5,1.3,6.300000000000002,-0.30000000000000004,2.7,-0.8
1615815162863,787794.3999999989,-7.5,1.3,6.300000000000002,0.0,0.0,0.0
1615815162880,787811.0999999989,-7.6,1.3,6.1000000000000005,0.6000000000000001,2.5,-0.4
1615815162897,787827.7999999991,-7.6,1.3,6.0,0.6000000000000001,1.8000000000000005,-0.2
1615815162913,787844.3999999982,-7.6,1.3,6.0,0.0,0.0,0.0
1615815162930,787861.0999999981,-7.6,1.2000000000000002,6.0,-0.4,0.1,0.0
1615815162947,787877.7999999984,-7.6,1.2000000000000002,6.1000000000000005,-0.5,-0.30000000000000004,-0.30000000000000004
1615815162963,787894.4999999985,-7.6,1.2000000000000002,6.0,-0.4,0.30000000000000004,-0.5
1615815162980,787911.0999999975,-7.6,1.2000000000000002,6.1000000000000005,-0.1,-0.6000000000000001,-0.1
1615815162997,787927.7999999976,-7.5,1.2000000000000002,6.0,0.2,-1.0,-0.4
1615815163013,787944.4000000005,-7.6,1.2000000000000002,6.1000000000000005,0.2,-1.1,-0.8
1615815163030,787960.9999999994,-7.6,1.3,6.1000000000000005,0.9000000000000001,-1.1,0.0
1615815163047,787977.6999999995,-7.5,1.3,6.0,0.30000000000000004,-0.2,-0.1
1615815163063,787994.3999999996,-7.5,1.2000000000000002,6.1000000000000005,-1.7,0.8,-0.30000000000000004
1615815163080,788011.0999999997,-7.6,1.2000000000000002,6.1000000000000005,-2.6,-0.5,-0.2
1615815163097,788027.7999999998,-7.5,1.2000000000000002,6.1000000000000005,-1.9,-1.1,-0.7
1615815163113,788044.3999999989,-7.4,1.2000000000000002,6.2,-0.7,-0.30000000000000004,-0.9000000000000001
1615815163130,788061.0999999989,-7.4,1.3,6.1000000000000005,0.0,0.0,0.0
1615815163147,788077.7999999991,-7.4,1.3,6.1000000000000005,-0.30000000000000004,1.1,-0.2
1615815163164,788094.6000000003,-7.5,1.2000000000000002,6.1000000000000005,-0.9000000000000001,1.4,0.0
1615815163180,788111.1999999994,-7.4,1.2000000000000002,6.2,-0.7,1.9,0.30000000000000004
1615815163197,788127.7999999984,-7.5,1.1,6.2,-0.2,2.5,0.6000000000000001
1615815163213,788144.4999999985,-7.5,1.1,6.2,0.2,2.3,0.30000000000000004
1615815163231,788162.0000000001,-7.6,1.1,6.2,0.5,2.2,0.1
1615815163247,788177.7999999976,-7.6,1.1,6.1000000000000005,0.6000000000000001,2.1,0.2
1615815163264,788194.7,-7.6,1.1,6.1000000000000005,0.8,1.8000000000000005,-0.1
1615815163280,788211.4999999977,-7.6,1.2000000000000002,6.2,1.4,1.3,-0.4
