timestamp,time,x,y,z,alpha,beta,gamma
1615818959956,3709713.100000001,-8.8,0.8,4.5,-3.9,-11.900000000000002,-0.4
1615818959972,3709729.8000000007,-8.700000000000001,0.8,4.2,-2.4000000000000004,-7.699999999999998,-0.30000000000000004
1615818959989,3709746.4,-8.700000000000001,0.9,4.3,-0.1,1.7,0.1
1615818960005,3709762.9999999986,-8.700000000000001,0.9,4.3,2.1,6.600000000000001,-0.1
1615818960022,3709779.8,-8.8,1.0,4.3,1.5,4.4,-0.5
1615818960039,3709796.4,-8.9,1.0,4.3,-0.6000000000000001,-1.8000000000000005,-0.5
1615818960055,3709813.1,-8.8,1.0,4.4,-1.8000000000000005,-5.6,-0.1
1615818960072,3709829.6999999983,-8.700000000000001,1.0,4.3,-1.1,-4.7,0.2
1615818960089,3709846.3999999994,-8.6,1.0,4.3,0.8,-0.8,0.30000000000000004
1615818960105,3709863.099999999,-8.700000000000001,1.0,4.3,2.4000000000000004,2.8,0.8
1615818960122,3709879.6999999983,-8.700000000000001,1.0,4.3,2.5,2.6,0.7
1615818960139,3709896.3999999976,-8.700000000000001,0.9,4.3,1.0,-2.0,1.6
1615818960155,3709913.0000000005,-8.700000000000001,0.8,4.2,0.8,-2.8,1.2000000000000002
1615818960172,3709929.7000000007,-8.6,0.8,4.0,-0.1,0.4,0.8
1615818960189,3709946.4000000013,-8.700000000000001,0.8,4.2,-1.6,3.0,0.0
1615818960205,3709963.100000001,-8.8,0.8,4.4,-1.5,1.3,-1.0
1615818960222,3709979.7,-8.8,0.7000000000000001,4.4,-1.2000000000000002,-1.1,-0.7
1615818960239,3709996.4999999977,-8.700000000000001,0.7000000000000001,4.3,-1.1,-3.0,-1.0
1615818960255,3710012.9999999986,-8.700000000000001,0.8,4.3,0.0,0.0,0.0
1615818960272,3710029.8,-8.700000000000001,0.8,4.3,1.4,0.7,-1.6
1615818960289,3710046.4,-8.700000000000001,0.9,4.3,2.3,3.0,-2.0
1615818960305,3710063.1,-8.700000000000001,0.9,4.3,2.9,3.3000000000000007,-2.4000000000000004
1615818960322,3710079.7999999993,-8.8,1.0,4.3,2.7,2.3,-1.9
1615818960339,3710096.3999999994,-8.8,1.0,4.3,2.4000000000000004,1.1,-1.4
1615818960356,3710113.099999999,-8.8,1.0,4.3,2.3,0.30000000000000004,-1.3
1615818960372,3710129.799999999,-8.8,1.1,4.3,2.5,0.30000000000000004,-1.1
1615818960389,3710146.3999999976,-8.9,1.1,4.2,2.6,0.5,-0.4
1615818960405,3710163.0000000005,-8.8,1.0,4.2,2.0,0.30000000000000004,0.2
1615818960422,3710179.799999998,-8.700000000000001,1.0,4.2,1.2000000000000002,0.30000000000000004,0.4
1615818960439,3710196.4000000013,-8.700000000000001,1.0,4.1000000000000005,0.5,0.0,0.6000000000000001
1615818960456,3710213.1999999983,-8.700000000000001,0.9,4.2,-0.1,0.30000000000000004,0.5
1615818960472,3710229.8000000007,-8.6,0.9,4.2,0.2,0.7,-0.1
1615818960489,3710246.4,-8.700000000000001,0.9,4.2,0.6000000000000001,0.8,-0.5
1615818960505,3710262.9999999986,-8.700000000000001,0.9,4.2,0.1,1.0,-0.9000000000000001
1615818960522,3710279.6999999993,-8.8,0.8,4.3,-0.7,1.0,-1.1
1615818960539,3710296.299999998,-8.700000000000001,0.8,4.3,-0.5,2.9,-1.5
1615818960555,3710312.999999998,-8.6,0.8,4.4,0.0,0.0,0.0
