timestamp,time,x,y,z,alpha,beta,gamma
1615821714151,6463908.200000002,-8.3,2.0,1.8,-22.2,7.300000000000002,2.0
1615821714167,6463924.799999998,-7.7,2.3000000000000003,4.6000000000000005,-67.5,-3.4,17.200000000000006
1615821714184,6463941.499999997,-5.5,1.4,10.0,-82.0,8.600000000000001,14.7
1615821714200,6463958.1,-5.2,0.8,10.7,-37.0,-27.3,-6.8
1615821714217,6463974.8,-6.5,0.8,8.200000000000001,12.3,-12.1,-18.700000000000006
1615821714234,6463991.400000002,-6.6000000000000005,0.6000000000000001,8.700000000000001,45.8,-3.4,-15.000000000000002
1615821714250,6464008.100000002,-6.9,1.1,4.9,5.4,-11.6,8.2
1615821714267,6464024.699999997,-5.7,1.4,6.5,-18.1,-0.5,8.5
1615821714284,6464041.3999999985,-5.2,1.5,8.6,-16.8,-3.4,0.8
1615821714300,6464058.099999999,-5.7,1.2000000000000002,8.700000000000001,1.7,-6.600000000000001,-8.0
1615821714317,6464074.700000001,-6.300000000000002,0.9,7.800000000000002,11.2,-7.500000000000001,-9.7
1615821714334,6464091.400000001,-6.5,0.8,6.9,3.8,-6.600000000000001,-2.9
1615821714350,6464107.999999996,-6.2,0.9,6.9,-6.8,-1.1,2.6
1615821714367,6464124.800000003,-5.800000000000002,1.1,7.7,-8.5,1.0,1.5
1615821714384,6464141.399999998,-5.7,1.2000000000000002,7.9,-2.6,2.0,-2.3
1615821714400,6464158.099999998,-6.1000000000000005,1.1,7.5,0.8,3.2,-3.6000000000000005
1615821714417,6464174.699999998,-6.4,1.0,7.2,-0.9000000000000001,4.2,-1.7
1615821714434,6464191.3999999985,-6.300000000000002,1.0,7.300000000000002,-2.7,6.1000000000000005,-0.2
1615821714450,6464208.1,-6.1000000000000005,1.0,7.300000000000002,-2.0,6.2,-0.7
1615821714467,6464224.8,-6.300000000000002,1.1,7.2,-0.2,7.300000000000002,-1.8000000000000005
1615821714484,6464241.400000002,-6.5,1.1,7.2,0.7,7.699999999999998,-1.9
1615821714500,6464257.999999997,-6.6000000000000005,1.1,7.1000000000000005,0.30000000000000004,8.700000000000001,-1.1
1615821714517,6464274.800000003,-6.7,1.1,7.1000000000000005,-0.1,8.700000000000001,0.4
1615821714534,6464291.3999999985,-6.6000000000000005,1.1,7.1000000000000005,-0.1,8.3,1.5
1615821714550,6464308.000000001,-6.5,1.0,7.2,0.0,0.0,0.0
1615821714567,6464324.700000001,-6.300000000000002,0.9,7.2,0.2,9.4,-1.6
1615821714584,6464341.400000001,-6.2,0.8,7.1000000000000005,0.4,10.9,-4.300000000000002
1615821714600,6464357.999999996,-6.300000000000002,0.7000000000000001,7.2,1.3,12.7,-6.4
1615821714617,6464374.699999996,-6.2,0.7000000000000001,7.300000000000002,4.1,14.7,-8.100000000000001
1615821714634,6464391.500000003,-6.2,0.8,7.2,7.300000000000002,17.200000000000006,-8.5
1615821714650,6464408.099999998,-7.0,1.2000000000000002,6.9,7.200000000000001,19.5,-7.1000000000000005
1615821714667,6464424.799999998,-7.0,1.3,6.7,2.7,18.1,-2.8
1615821714684,6464441.3999999985,-7.0,1.3,6.7,1.0,18.0,-1.9
1615821714700,6464458.1,-6.9,1.1,6.6000000000000005,0.1,18.0,-0.1
1615821714717,6464474.700000002,-7.0,1.0,6.5,-0.4,18.1,0.8
1615821714734,6464491.5,-6.9,1.0,6.6000000000000005,-0.8,19.200000000000006,1.5
1615821714750,6464507.999999997,-6.800000000000002,1.0,6.6000000000000005,-0.2,18.8,0.1
1615821714767,6464524.699999997,-7.0,1.1,6.6000000000000005,0.7,18.8,-1.9
1615821714784,6464541.3999999985,-7.300000000000002,1.3,6.5,0.7,17.9,-2.6
1615821714800,6464558.099999999,-7.6,1.3,6.5,0.6000000000000001,17.799999999999994,-2.6
1615821714817,6464574.799999999,-7.7,1.2000000000000002,6.300000000000002,0.5,15.2,-1.4
1615821714834,6464591.400000001,-7.7,1.2000000000000002,5.9,-0.2,12.7,-0.2
1615821714850,6464608.1000000015,-7.7,1.1,6.2,-1.5,13.6,0.8
1615821714867,6464624.699999996,-7.7,1.1,6.300000000000002,-3.1,9.7,1.9
1615821714884,6464641.399999998,-7.7,1.0,6.300000000000002,-2.0,8.600000000000001,1.4
1615821714900,6464658.099999998,-7.7,0.9,6.5,-0.5,5.0,-0.30000000000000004
1615821714917,6464674.699999998,-7.6,0.8,6.300000000000002,0.0,0.0,0.0
1615821714934,6464691.3999999985,-7.5,0.8,6.4,-0.2,1.6,-1.1
1615821714951,6464708.3999999985,-7.5,0.7000000000000001,6.4,-0.1,0.8,-1.4
1615821714967,6464724.8,-7.5,0.8,6.4,0.4,0.30000000000000004,-2.1
1615821714984,6464741.299999998,-7.6,0.9,6.4,1.0,-0.30000000000000004,-2.2
1615821715000,6464758.100000002,-7.7,1.0,6.4,1.1,-1.8000000000000005,-1.7
1615821715017,6464774.699999997,-7.6,1.0,6.4,0.6000000000000001,-3.4,-1.3
1615821715034,6464791.300000002,-7.5,1.1,6.4,-0.4,-3.7000000000000006,-0.7
1615821715050,6464808.099999999,-7.4,1.2000000000000002,6.300000000000002,-1.4,-4.800000000000002,0.7
1615821715067,6464824.700000001,-7.5,1.2000000000000002,6.300000000000002,-3.2,-8.0,1.7
1615821715084,6464841.400000001,-7.5,1.1,6.300000000000002,-5.0,-8.700000000000001,2.3
1615821715100,6464857.999999996,-7.4,1.1,6.4,-5.500000000000001,-10.0,3.4
1615821715117,6464874.699999996,-7.300000000000002,1.0,6.5,-4.2,-11.000000000000002,4.0
1615821715134,6464891.299999999,-7.1000000000000005,0.9,6.6000000000000005,-2.4000000000000004,-11.4,4.5
1615821715150,6464907.999999999,-6.9,0.9,6.6000000000000005,-1.4,-10.9,4.1
1615821715167,6464924.699999998,-6.800000000000002,0.9,6.6000000000000005,-1.1,-10.1,3.1
1615821715184,6464941.3999999985,-6.7,0.9,6.7,-0.7,-8.4,1.4
1615821715200,6464958.000000003,-6.6000000000000005,0.9,6.9,0.0,0.0,0.0
1615821715217,6464974.700000002,-6.5,0.8,6.9,1.0,-5.1000000000000005,-1.4
1615821715234,6464991.400000002,-6.6000000000000005,0.8,7.0,1.6,-2.6,-2.5
1615821715250,6465007.999999997,-6.7,0.8,7.1000000000000005,1.5,-0.1,-2.9
1615821715267,6465024.699999997,-6.5,0.9,7.2,0.8,2.3,-2.5
1615821715284,6465041.3999999985,-5.9,0.9,7.0,1.4,6.500000000000001,-1.1
1615821715300,6465058.099999999,-5.7,0.8,7.2,2.1,13.6,-1.1
1615821715317,6465074.700000001,-5.7,0.6000000000000001,7.300000000000002,2.5,18.6,-2.4000000000000004
1615821715334,6465091.400000001,-5.9,0.7000000000000001,7.1000000000000005,2.6,22.2,-3.8
1615821715350,6465107.999999996,-6.5,0.8,7.1000000000000005,1.6,25.7,-4.9
1615821715367,6465124.699999996,-7.1000000000000005,0.8,7.2,0.1,26.200000000000006,-4.4
1615821715384,6465141.299999999,-7.4,0.7000000000000001,7.1000000000000005,-0.8,24.3,-3.4
1615821715400,6465157.999999999,-7.800000000000002,0.6000000000000001,7.0,-0.6000000000000001,20.8,-2.7
1615821715417,6465174.999999999,-7.9,0.7000000000000001,6.7,1.2000000000000002,15.1,-2.9
1615821715434,6465191.699999998,-7.9,0.8,6.4,5.4,9.9,-4.0
1615821715450,6465208.000000003,-8.5,1.4,5.4,9.3,7.699999999999998,-6.500000000000001
1615821715467,6465224.700000002,-8.5,1.4,5.4,9.7,4.300000000000002,-7.200000000000001
1615821715484,6465241.400000002,-8.5,1.5,4.9,3.8,2.0,-0.30000000000000004
1615821715501,6465259.000000003,-8.200000000000001,1.2000000000000002,4.7,0.2,0.30000000000000004,3.1
1615821715517,6465274.800000003,-8.0,1.0,5.0,-2.7,-1.0,2.9
1615821715534,6465291.3999999985,-8.1,1.0,5.5,-3.4,-2.4000000000000004,2.0
1615821715551,6465308.3999999985,-8.3,1.1,5.7,-1.2000000000000002,-6.500000000000001,2.8
1615821715567,6465324.700000001,-8.4,1.1,5.9,0.7,-10.4,3.0
1615821715584,6465341.400000001,-8.200000000000001,1.2000000000000002,6.1000000000000005,-0.1,-14.900000000000002,2.8
1615821715600,6465357.999999996,-7.9,1.3,6.4,-1.1,-15.3,3.8
1615821715617,6465374.699999996,-7.7,1.2000000000000002,6.5,-0.4,-17.5,4.5
1615821715634,6465391.399999998,-7.6,1.2000000000000002,6.9,1.5,-18.9,4.300000000000002
1615821715650,6465407.999999999,-7.5,1.3,7.2,4.0,-24.4,5.300000000000002
1615821715667,6465424.999999999,-7.1000000000000005,1.1,7.300000000000002,9.4,-30.000000000000004,4.5
1615821715684,6465441.3999999985,-7.0,1.0,7.1000000000000005,14.1,-31.6,2.1
1615821715701,6465458.999999999,-7.0,1.1,6.7,13.8,-30.1,2.6
1615821715717,6465474.700000002,-7.0,1.2000000000000002,6.1000000000000005,5.7,-25.200000000000006,4.5
1615821715734,6465491.700000002,-7.0,1.3,6.4,-6.600000000000001,-21.8,5.8
1615821715751,6465508.100000002,-6.9,1.2000000000000002,6.800000000000002,-12.5,-22.8,5.500000000000001
1615821715767,6465524.699999997,-6.4,0.9,7.2,-9.7,-21.6,3.4
1615821715784,6465541.3999999985,-6.0,0.6000000000000001,7.5,-5.6,-19.1,0.8
1615821715801,6465558.6000000015,-5.7,0.6000000000000001,7.800000000000002,-2.6,-15.5,-0.8
1615821715819,6465576.799999999,-5.300000000000002,0.9,7.4,3.5,-2.7,1.4
1615821715834,6465591.599999996,-5.300000000000002,0.9,7.4,3.5,-2.7,1.4
1615821715850,6465607.999999996,-5.800000000000002,1.2000000000000002,6.6000000000000005,-1.1,9.3,-1.6
1615821715868,6465624.800000003,-6.300000000000002,1.2000000000000002,6.5,-2.5,12.5,-2.7
1615821715884,6465641.399999998,-7.1000000000000005,1.0,6.0,-2.6,13.000000000000002,-2.9
1615821715902,6465659.199999997,-7.7,0.8,5.800000000000002,-2.8,12.5,-1.9
1615821715917,6465674.699999998,-8.0,0.7000000000000001,5.9,-2.4000000000000004,9.4,0.1
1615821715934,6465691.3999999985,-7.9,0.7000000000000001,6.0,0.2,6.600000000000001,1.5
1615821715951,6465708.1,-7.800000000000002,0.6000000000000001,6.300000000000002,3.2,4.0,2.0
1615821715967,6465724.8,-7.7,0.7000000000000001,6.4,5.6,1.0,2.1
1615821715984,6465741.400000002,-7.6,0.8,6.6000000000000005,6.9,-0.2,2.5
1615821716000,6465757.999999997,-7.5,1.1,6.6000000000000005,6.0,-3.9,3.2
1615821716017,6465774.699999997,-6.800000000000002,1.2000000000000002,7.0,5.4,-1.6,4.2
1615821716034,6465791.3999999985,-6.4,1.4,7.0,4.0,-1.5,4.5
1615821716050,6465808.000000001,-6.6000000000000005,1.6,7.1000000000000005,3.1,0.6000000000000001,5.6
1615821716067,6465824.799999999,-6.5,1.6,7.2,0.9000000000000001,1.9,6.0
1615821716084,6465841.499999999,-6.4,1.6,7.1000000000000005,-2.1,3.2,5.1000000000000005
1615821716101,6465858.1000000015,-6.6000000000000005,1.5,7.2,-4.6,4.4,4.5
1615821716117,6465874.800000003,-6.6000000000000005,1.5,7.2,-5.500000000000001,5.1000000000000005,3.6000000000000005
1615821716134,6465891.399999998,-6.6000000000000005,1.4,7.1000000000000005,-4.800000000000002,5.300000000000002,2.4000000000000004
1615821716151,6465908.099999998,-6.6000000000000005,1.3,6.9,-3.1,5.2,0.9000000000000001
1615821716167,6465924.799999998,-6.5,1.2000000000000002,6.800000000000002,-1.9,7.1000000000000005,-0.7
1615821716184,6465941.499999997,-6.6000000000000005,1.3,6.7,-1.8000000000000005,9.1,-1.0
1615821716201,6465958.1,-6.7,1.4,6.4,-3.0,11.4,-0.8
1615821716217,6465974.700000002,-6.7,1.3,6.6000000000000005,-3.9,14.7,-0.5
1615821716234,6465991.400000002,-6.7,1.2000000000000002,6.4,-4.2,16.3,-0.4
1615821716250,6466008.100000002,-7.0,1.2000000000000002,6.4,-3.6000000000000005,18.8,-3.7000000000000006
1615821716267,6466024.800000003,-7.2,1.2000000000000002,6.300000000000002,-3.6000000000000005,18.8,-3.7000000000000006
1615821716284,6466041.6000000015,-7.300000000000002,1.1,6.300000000000002,-7.200000000000001,19.300000000000004,-4.1
1615821716301,6466058.099999999,-7.5,1.1,6.4,-10.7,18.3,-2.9
1615821716317,6466074.799999999,-7.5,1.1,6.6000000000000005,-11.8,17.6,-2.9
1615821716334,6466091.400000001,-7.4,0.9,6.7,-6.600000000000001,16.5,-4.4
1615821716350,6466107.999999996,-7.2,0.7000000000000001,6.6000000000000005,1.8000000000000005,13.7,-7.0
1615821716367,6466124.800000003,-7.4,0.7000000000000001,6.300000000000002,5.9,12.6,-8.899999999999997
1615821716384,6466141.399999998,-7.7,1.0,6.1000000000000005,4.300000000000002,11.8,-7.699999999999998
1615821716401,6466158.099999998,-7.7,1.3,6.2,-0.6000000000000001,11.3,-4.4
1615821716417,6466174.699999998,-7.7,1.5,6.2,-6.300000000000002,10.7,-0.8
1615821716434,6466191.3999999985,-7.5,1.4,6.4,-9.8,10.5,0.6000000000000001
1615821716451,6466208.000000003,-7.2,1.3,6.6000000000000005,-10.8,9.4,-0.4
1615821716467,6466224.8,-6.5,1.2000000000000002,6.5,-11.6,10.7,-3.4
1615821716484,6466241.400000002,-6.6000000000000005,1.1,6.1000000000000005,-13.900000000000002,15.000000000000002,-1.5
1615821716501,6466258.2,-8.3,1.1,5.7,-9.1,17.200000000000006,7.6
1615821716517,6466274.699999997,-9.9,0.9,5.9,2.8,10.6,10.0
1615821716534,6466291.3999999985,-10.1,0.7000000000000001,6.1000000000000005,9.8,0.1,6.2
1615821716551,6466308.099999999,-8.8,0.8,5.9,4.7,-13.1,-0.2
1615821716567,6466324.700000001,-7.300000000000002,1.0,5.800000000000002,-5.1000000000000005,-19.8,-2.9
1615821716584,6466341.400000001,-6.4,0.9,6.1000000000000005,-12.9,-18.4,-2.6
1615821716601,6466357.999999996,-6.0,0.6000000000000001,6.4,-14.5,-12.7,-4.300000000000002
1615821716617,6466374.699999996,-6.4,0.4,6.5,-10.2,-5.1000000000000005,-7.500000000000001
