timestamp,time,x,y,z,alpha,beta,gamma
1615819196237,3945994.1,-8.8,0.9,4.800000000000002,-12.7,1.0,-1.4
1615819196253,3946010.2000000007,-8.9,0.7000000000000001,5.4,-1.7,-3.6000000000000005,-0.6000000000000001
1615819196269,3946026.6999999983,-8.700000000000001,0.7000000000000001,4.3,2.7,-3.4,0.0
1615819196286,3946043.300000001,-8.700000000000001,0.7000000000000001,4.3,2.7,-3.4,0.0
1615819196302,3946060.000000002,-8.700000000000001,0.9,4.2,-0.30000000000000004,1.3,0.0
1615819196319,3946076.700000002,-8.700000000000001,1.0,4.2,-0.9000000000000001,1.4,0.30000000000000004
1615819196336,3946093.400000002,-8.700000000000001,0.9,4.3,-1.8000000000000005,0.2,0.5
1615819196352,3946109.9999999967,-8.700000000000001,0.8,4.4,-2.2,-0.6000000000000001,0.4
1615819196369,3946126.699999997,-8.700000000000001,0.8,4.5,-1.3,-0.6000000000000001,0.30000000000000004
1615819196386,3946143.3,-8.8,0.8,4.4,-0.2,-0.1,0.7
1615819196402,3946160.0,-8.700000000000001,0.9,4.3,-0.30000000000000004,0.30000000000000004,1.0
1615819196419,3946176.7,-8.6,0.8,4.3,-1.7,0.7,1.0
1615819196436,3946193.3000000026,-8.6,0.8,4.3,-2.7,0.8,0.7
1615819196452,3946210.0000000033,-8.6,0.7000000000000001,4.5,-2.6,1.0,0.6000000000000001
1615819196469,3946226.6999999965,-8.700000000000001,0.7000000000000001,4.5,-2.2,1.4,0.7
1615819196486,3946243.299999998,-8.700000000000001,0.7000000000000001,4.5,-2.2,1.0,0.7
1615819196502,3946259.9999999995,-8.700000000000001,0.7000000000000001,4.5,-2.4000000000000004,-0.2,0.4
1615819196519,3946276.6999999983,-8.6,0.7000000000000001,4.5,-2.2,-0.4,0.2
1615819196536,3946293.3999999994,-8.6,0.6000000000000001,4.5,-1.8000000000000005,0.30000000000000004,0.1
1615819196552,3946310.000000002,-8.6,0.6000000000000001,4.5,-1.4,0.8,-0.30000000000000004
1615819196569,3946326.700000002,-8.6,0.7000000000000001,4.5,-0.8,0.8,-0.5
1615819196586,3946343.299999997,-8.6,0.7000000000000001,4.5,-0.1,0.30000000000000004,-0.6000000000000001
1615819196602,3946359.9999999967,-8.6,0.7000000000000001,4.4,-0.8,1.0,-0.30000000000000004
1615819196619,3946376.699999997,-8.6,0.8,4.4,-0.6000000000000001,1.8000000000000005,-0.7
1615819196636,3946393.3,-8.6,0.8,4.4,0.1,3.4,-0.8
1615819196652,3946410.0,-8.700000000000001,0.7000000000000001,4.4,0.6000000000000001,5.300000000000002,-0.30000000000000004
1615819196669,3946426.7,-8.700000000000001,0.7000000000000001,4.5,0.8,4.7,-0.4
1615819196686,3946443.3000000026,-8.700000000000001,0.8,4.4,0.8,3.1,-0.7
1615819196702,3946460.0000000033,-8.700000000000001,0.9,4.4,0.7,3.0,-0.4
1615819196719,3946476.6999999965,-8.700000000000001,0.8,4.4,0.7,4.4,-0.2
1615819196736,3946493.299999998,-8.6,0.8,4.4,1.7,5.2,-0.30000000000000004
1615819196752,3946509.9000000013,-8.6,0.7000000000000001,4.4,2.2,5.7,-0.4
1615819196769,3946526.600000001,-8.700000000000001,0.7000000000000001,4.4,2.4000000000000004,4.5,-0.6000000000000001
1615819196786,3946543.300000001,-8.700000000000001,0.7000000000000001,4.4,2.1,3.9,-0.8
1615819196802,3946560.000000002,-8.700000000000001,0.6000000000000001,4.3,2.0,3.5,-0.8
1615819196819,3946576.700000002,-8.700000000000001,0.7000000000000001,4.3,1.8000000000000005,2.4000000000000004,-0.8
1615819196836,3946593.299999997,-8.8,0.7000000000000001,4.2,2.1,0.30000000000000004,-1.3
1615819196852,3946609.9999999967,-8.9,0.8,4.2,2.5,0.7,-1.2000000000000002
1615819196869,3946626.699999997,-8.9,0.7000000000000001,4.2,3.4,0.2,-0.30000000000000004
1615819196886,3946643.3999999966,-8.8,0.7000000000000001,4.2,4.0,0.1,0.30000000000000004
1615819196902,3946660.0,-8.700000000000001,0.7000000000000001,4.1000000000000005,3.7000000000000006,-1.1,0.5
1615819196919,3946676.600000002,-8.6,0.7000000000000001,4.1000000000000005,2.7,-2.2,0.2
1615819196936,3946693.3000000026,-8.6,0.7000000000000001,4.3,2.6,-1.8000000000000005,-0.4
1615819196952,3946710.0000000033,-8.8,0.7000000000000001,4.4,4.1,-0.4,-0.6000000000000001
1615819196969,3946726.6999999965,-9.0,0.8,4.3,5.1000000000000005,-0.30000000000000004,0.0
1615819196986,3946743.299999998,-9.0,0.8,4.2,3.8,-1.8000000000000005,1.0
1615819197003,3946760.2000000007,-8.700000000000001,0.9,4.4,1.6,-3.3000000000000007,2.5
1615819197019,3946776.600000001,-8.8,0.9,4.4,3.1,-2.2,2.9
1615819197036,3946793.3999999994,-8.9,0.9,4.1000000000000005,3.6000000000000005,-3.3000000000000007,3.0
1615819197052,3946810.000000002,-8.8,0.8,3.9,1.3,-4.9,2.4000000000000004
1615819197069,3946826.599999997,-8.6,0.7000000000000001,4.3,-1.3,-2.2,1.2000000000000002
1615819197086,3946843.299999997,-8.700000000000001,0.8,4.6000000000000005,0.30000000000000004,-2.7,0.4
1615819197102,3946859.9999999967,-8.9,0.9,4.5,2.1,-3.6000000000000005,0.2
1615819197119,3946876.6,-8.700000000000001,0.8,4.4,2.0,-3.9,0.1
1615819197136,3946893.3,-8.6,0.8,4.4,1.2000000000000002,-4.0,-0.30000000000000004
1615819197152,3946910.0,-8.700000000000001,0.7000000000000001,4.5,1.3,-4.300000000000002,-0.9000000000000001
1615819197169,3946926.7,-8.700000000000001,0.8,4.5,2.4000000000000004,-4.300000000000002,-1.1
1615819197186,3946943.3000000026,-8.8,0.8,4.5,3.4,-3.6000000000000005,-0.9000000000000001
1615819197202,3946960.0000000033,-8.700000000000001,0.9,4.5,3.5,-3.6000000000000005,-0.30000000000000004
1615819197219,3946976.599999998,-8.700000000000001,0.9,4.5,2.7,-4.2,0.4
1615819197236,3946993.399999996,-8.6,0.9,4.4,2.0,-5.0,1.4
1615819197252,3947009.9999999995,-8.6,0.9,4.4,1.5,-4.2,2.7
1615819197269,3947026.6999999983,-8.6,0.8,4.4,1.2000000000000002,-2.4000000000000004,3.9
1615819197286,3947043.300000001,-8.6,0.8,4.5,0.6000000000000001,-0.30000000000000004,4.6
1615819197302,3947060.000000002,-8.4,0.9,4.4,-0.6000000000000001,0.5,4.5
1615819197319,3947076.700000002,-8.5,1.0,4.2,-2.8,-1.4,4.1
1615819197336,3947093.599999997,-8.9,1.1,4.1000000000000005,-5.300000000000002,-2.9,4.800000000000002
1615819197352,3947110.100000002,-9.3,1.1,4.2,-6.500000000000001,-1.3,7.699999999999998
1615819197369,3947126.699999997,-9.2,1.0,4.4,-6.500000000000001,1.7,10.9
1615819197386,3947143.3,-8.700000000000001,0.9,4.800000000000002,-3.4,5.7,12.1
