timestamp,time,x,y,z,alpha,beta,gamma
1615819710731,4460488.699999998,-8.9,0.8,5.300000000000002,-8.0,0.30000000000000004,0.30000000000000004
1615819710748,4460505.399999999,-8.9,0.6000000000000001,5.1000000000000005,5.2,0.2,-0.7
1615819710764,4460522.099999999,-8.9,0.7000000000000001,4.2,5.1000000000000005,-1.2000000000000002,-0.9000000000000001
1615819710781,4460538.799999999,-8.9,0.9,4.4,0.9000000000000001,-5.9,-0.2
1615819710798,4460555.400000001,-8.8,0.9,4.5,0.9000000000000001,-8.8,-0.5
1615819710816,4460573.3999999985,-8.8,0.9,4.3,1.8000000000000005,-7.0,-0.6000000000000001
1615819710832,4460590.099999998,-8.9,1.0,4.0,0.9000000000000001,-6.500000000000001,-0.4
1615819710849,4460606.4,-8.8,1.0,4.2,-0.9000000000000001,-4.800000000000002,0.1
1615819710865,4460622.200000002,-8.700000000000001,0.9,4.3,-0.9000000000000001,-8.4,0.30000000000000004
1615819710882,4460639.899999999,-8.6,0.9,4.2,-0.8,-8.899999999999997,0.7
1615819710898,4460655.799999997,-8.4,0.8,4.3,-0.9000000000000001,-6.300000000000002,0.8
1615819710914,4460672.000000002,-8.4,0.9,4.5,-0.30000000000000004,-3.8,0.7
1615819710931,4460688.700000002,-8.4,0.9,4.6000000000000005,0.1,-2.5,0.5
1615819710948,4460705.599999998,-8.4,1.0,4.6000000000000005,-0.4,-3.4,0.4
1615819710966,4460723.399999999,-8.6,1.0,4.6000000000000005,-1.6,-4.4,0.6000000000000001
1615819710982,4460739.5,-8.6,0.9,4.6000000000000005,-2.4000000000000004,-2.9,0.8
1615819711000,4460757.499999996,-8.5,0.8,4.7,-2.5,-1.6,0.5
1615819711014,4460772.000000001,-8.5,0.8,4.800000000000002,-2.2,-0.2,0.4
1615819711031,4460788.700000001,-8.5,0.8,4.800000000000002,-2.2,-0.6000000000000001,0.1
1615819711048,4460805.400000001,-8.5,0.8,4.7,-3.6000000000000005,-1.5,0.0
1615819711064,4460821.999999996,-8.5,0.8,4.9,-2.8,0.0,0.0
1615819711081,4460838.699999996,-8.5,0.7000000000000001,4.7,-2.1,-2.0,0.0
1615819711098,4460855.299999999,-8.4,0.7000000000000001,4.6000000000000005,-1.7,-0.6000000000000001,-0.4
1615819711114,4460872.099999997,-8.4,0.8,4.6000000000000005,-0.5,2.5,-0.7
1615819711131,4460888.799999997,-8.5,0.8,4.6000000000000005,-0.30000000000000004,4.800000000000002,-1.2000000000000002
1615819711148,4460905.300000004,-8.6,0.9,4.6000000000000005,-0.5,3.5,-1.1
1615819711164,4460922.000000002,-8.6,0.9,4.6000000000000005,-0.2,3.5,-1.0
1615819711181,4460938.700000002,-8.6,0.8,4.6000000000000005,0.30000000000000004,3.5,-0.6000000000000001
1615819711198,4460955.299999998,-8.6,0.8,4.6000000000000005,0.6000000000000001,2.6,-0.7
1615819711214,4460971.999999998,-8.6,0.8,4.5,0.5,2.6,-0.6000000000000001
1615819711231,4460988.699999998,-8.6,0.8,4.4,0.1,3.1,-0.4
1615819711248,4461005.399999999,-8.6,0.8,4.4,-0.6000000000000001,4.4,-0.4
1615819711264,4461022.000000001,-8.6,0.8,4.5,-0.9000000000000001,5.1000000000000005,-0.6000000000000001
1615819711281,4461038.700000001,-8.700000000000001,0.8,4.5,-0.8,4.2,-0.8
1615819711298,4461055.400000001,-8.700000000000001,0.7000000000000001,4.5,-0.6000000000000001,3.5,-0.7
1615819711314,4461072.1000000015,-8.700000000000001,0.7000000000000001,4.5,-0.4,2.7,-0.7
1615819711331,4461088.699999996,-8.700000000000001,0.7000000000000001,4.4,0.0,0.0,0.0
1615819711348,4461105.399999997,-8.8,0.8,4.4,0.6000000000000001,4.4,-1.1
1615819711364,4461122.099999997,-8.8,0.9,4.5,1.3,4.1,-1.2000000000000002
1615819711381,4461138.699999998,-8.9,0.9,4.4,1.6,2.5,-0.7
1615819711398,4461155.300000004,-8.9,0.9,4.4,0.8,1.1,0.5
1615819711414,4461172.000000002,-8.8,0.9,4.4,0.7,0.30000000000000004,1.0
1615819711431,4461188.700000002,-8.700000000000001,0.9,4.3,1.0,0.0,0.9000000000000001
1615819711448,4461205.400000002,-8.6,0.8,4.2,1.3,0.6000000000000001,1.2000000000000002
1615819711464,4461221.999999998,-8.6,0.8,4.2,0.6000000000000001,3.1,1.4
1615819711481,4461238.699999998,-8.700000000000001,0.9,4.3,1.1,2.0,0.5
1615819711498,4461255.399999999,-8.700000000000001,0.9,4.4,1.8000000000000005,2.3,0.2
1615819711514,4461272.099999999,-8.700000000000001,0.9,4.5,1.9,1.6,0.9000000000000001
1615819711531,4461288.700000001,-8.700000000000001,0.8,4.4,1.1,-0.5,1.5
1615819711548,4461305.299999996,-8.6,0.8,4.4,0.30000000000000004,-2.2,0.5
1615819711565,4461322.900000003,-8.6,0.8,4.4,0.5,-1.4,0.1
1615819711581,4461338.699999996,-8.5,0.8,4.4,1.3,1.0,-0.1
1615819711598,4461355.399999997,-8.5,0.8,4.4,1.6,3.3000000000000007,-0.5
1615819711614,4461372.099999997,-8.5,0.8,4.5,1.4,4.4,-0.8
1615819711631,4461388.699999998,-8.6,0.8,4.5,1.2000000000000002,4.1,-1.2000000000000002
1615819711648,4461405.300000004,-8.6,0.9,4.5,0.8,3.1,-1.0
1615819711664,4461422.000000002,-8.700000000000001,0.9,4.4,0.4,3.3000000000000007,-0.9000000000000001
1615819711681,4461438.700000002,-8.700000000000001,0.9,4.4,0.30000000000000004,4.9,-0.5
1615819711698,4461455.299999998,-8.700000000000001,0.8,4.4,0.30000000000000004,5.6,0.0
1615819711714,4461471.999999998,-8.700000000000001,0.8,4.4,0.0,0.0,0.0
1615819711731,4461488.699999998,-8.6,0.7000000000000001,4.3,-0.5,3.0,-0.1
1615819711748,4461505.399999999,-8.6,0.8,4.3,-0.5,3.5,-0.4
1615819711764,4461522.000000001,-8.6,0.8,4.3,0.1,5.500000000000001,-0.7
1615819711781,4461538.700000001,-8.700000000000001,0.8,4.3,0.9000000000000001,6.699999999999998,-1.1
1615819711798,4461555.299999996,-8.700000000000001,0.8,4.3,1.4,6.2,-1.4
1615819711815,4461572.199999998,-8.8,0.8,4.3,1.3,5.4,-1.3
1615819711831,4461588.699999996,-8.8,0.8,4.4,1.7,4.6,-1.4
1615819711848,4461605.699999996,-8.6,0.7000000000000001,4.3,2.0,4.1,-1.9
1615819711864,4461622.099999997,-8.6,0.7000000000000001,4.2,1.9,5.1000000000000005,-2.6
1615819711882,4461639.399999997,-8.8,0.8,4.2,2.2,5.7,-3.3000000000000007
1615819711898,4461655.3999999985,-8.9,0.9,4.2,1.9,4.4,-3.5
1615819711914,4461672.1,-8.700000000000001,0.7000000000000001,4.3,1.1,2.6,-3.0
1615819711931,4461688.700000002,-8.6,0.6000000000000001,4.3,1.1,2.6,-3.0
1615819711948,4461705.400000002,-8.6,0.7000000000000001,4.2,4.7,2.5,-5.4
1615819711964,4461721.999999998,-8.9,0.9,4.2,5.7,3.9,-6.2
1615819711981,4461738.699999998,-9.1,1.1,4.0,4.7,3.0,-4.7
1615819711998,4461756.2,-9.1,1.1,4.0,2.7,1.2000000000000002,-2.1
1615819712014,4461772.000000001,-8.9,0.9,4.0,1.0,1.2000000000000002,-0.9000000000000001
1615819712031,4461788.799999999,-8.9,0.7000000000000001,4.0,0.4,3.5,-1.0
1615819712048,4461805.299999996,-9.0,0.7000000000000001,4.0,0.9000000000000001,3.5,-0.8
1615819712064,4461821.999999996,-8.9,0.7000000000000001,4.0,1.3,4.6,-0.4
1615819712081,4461838.699999996,-8.9,0.8,3.9,1.5,4.0,0.2
1615819712098,4461855.599999999,-8.8,0.9,4.1000000000000005,2.6,5.4,1.3
1615819712114,4461871.999999999,-8.8,0.9,4.0,3.4,3.4,1.8000000000000005
1615819712131,4461888.6000000015,-8.8,0.9,4.0,4.0,-0.4,1.4
1615819712148,4461905.3999999985,-9.0,0.9,3.8,3.9,1.5,1.1
1615819712164,4461922.000000002,-9.0,0.8,3.9,3.5,1.0,1.2000000000000002
1615819712181,4461938.700000002,-9.0,0.8,3.9,2.8,1.4,1.0
1615819712198,4461955.400000002,-9.0,0.8,3.9,1.3,1.4,0.8
1615819712214,4461972.1000000015,-9.0,0.8,4.0,0.0,0.0,0.0
1615819712231,4461988.699999998,-9.0,0.8,4.0,-0.5,-1.8000000000000005,0.0
1615819712248,4462005.300000002,-8.9,0.8,4.0,-0.6000000000000001,-3.0,-0.5
1615819712265,4462022.199999996,-8.8,0.7000000000000001,3.9,-0.30000000000000004,-2.2,-1.4
1615819712281,4462038.799999999,-8.700000000000001,0.7000000000000001,3.9,0.0,0.0,0.0
1615819712298,4462055.400000001,-8.8,0.7000000000000001,4.0,0.2,1.3,-2.7
1615819712314,4462072.1000000015,-9.0,0.8,4.1000000000000005,0.30000000000000004,0.30000000000000004,-2.5
