timestamp,time,x,y,z,alpha,beta,gamma
1615822566133,7315890.900000002,-6.6000000000000005,0.1,7.9,-11.6,-3.3000000000000007,-2.8
1615822566150,7315907.499999997,-6.800000000000002,-0.2,7.6,3.8,-2.2,-3.8
1615822566166,7315924.199999997,-7.0,0.0,6.9,9.7,0.4,-1.0
1615822566183,7315940.899999998,-7.0,0.2,6.4,2.6,-0.1,0.0
1615822566200,7315957.599999998,-7.0,0.4,6.6000000000000005,-4.6,0.5,-0.1
1615822566216,7315974.099999996,-6.9,0.30000000000000004,7.1000000000000005,-3.9,0.9000000000000001,-1.0
1615822566233,7315990.9,-7.0,0.2,7.1000000000000005,0.0,0.0,0.0
1615822566250,7316007.499999996,-7.1000000000000005,0.1,6.800000000000002,1.1,-1.2000000000000002,-1.1
1615822566267,7316024.199999996,-6.9,0.2,6.800000000000002,-1.5,-0.6000000000000001,-0.1
1615822566283,7316040.799999999,-6.9,0.1,6.800000000000002,-1.2000000000000002,0.30000000000000004,0.30000000000000004
1615822566300,7316057.499999999,-6.9,0.1,6.9,-0.7,1.1,0.4
1615822566316,7316074.1000000015,-7.0,0.2,6.800000000000002,-0.5,0.6000000000000001,0.30000000000000004
1615822566333,7316090.800000003,-7.0,0.2,6.9,-0.6000000000000001,0.6000000000000001,0.4
1615822566350,7316107.399999998,-7.0,0.2,6.9,-0.6000000000000001,0.5,0.0
1615822566366,7316124.200000002,-6.9,0.2,6.800000000000002,-0.5,0.6000000000000001,-0.1
1615822566383,7316140.900000002,-7.0,0.1,6.800000000000002,-0.7,0.8,-0.2
1615822566400,7316157.799999998,-7.0,0.2,6.800000000000002,-0.7,0.6000000000000001,0.30000000000000004
1615822566417,7316174.3999999985,-6.800000000000002,0.2,6.9,-0.2,1.3,0.0
1615822566433,7316190.800000002,-6.9,0.2,6.9,0.30000000000000004,1.0,-0.5
1615822566450,7316207.5,-7.0,0.1,6.800000000000002,-0.30000000000000004,0.8,-0.4
1615822566466,7316224.099999996,-7.0,0.1,6.7,-1.6,1.3,-0.30000000000000004
1615822566483,7316240.799999996,-6.9,0.1,6.9,-2.3,1.5,-0.30000000000000004
1615822566500,7316257.499999996,-6.800000000000002,0.1,6.800000000000002,-0.7,1.3,-1.3
1615822566516,7316274.099999999,-6.800000000000002,0.1,6.7,-0.2,2.3,-1.9
1615822566533,7316290.799999999,-6.9,0.1,6.800000000000002,-1.8000000000000005,3.2,-1.6
1615822566550,7316307.499999999,-7.0,0.1,6.9,-2.2,3.3000000000000007,-1.4
1615822566566,7316324.199999998,-7.0,0.2,6.9,-1.2000000000000002,3.7000000000000006,-1.8000000000000005
1615822566583,7316340.800000003,-6.9,0.2,6.800000000000002,-0.4,4.0,-2.0
1615822566600,7316357.500000003,-7.0,0.1,6.800000000000002,-0.1,4.6,-1.6
1615822566617,7316374.3,-7.0,0.2,6.9,0.2,4.300000000000002,-1.1
1615822566633,7316390.799999998,-6.9,0.1,6.9,0.9000000000000001,4.300000000000002,-1.2000000000000002
1615822566650,7316407.499999997,-6.9,0.1,6.9,1.4,5.2,-1.2000000000000002
1615822566666,7316424.1000000015,-6.800000000000002,0.1,7.0,1.7,6.0,-0.8
1615822566683,7316440.899999998,-6.800000000000002,0.0,6.9,1.7,6.500000000000001,-0.5
1615822566700,7316457.5,-6.7,0.0,6.9,2.3,7.300000000000002,-1.0
1615822566716,7316474.2,-6.800000000000002,0.1,6.9,2.8,7.500000000000001,-1.9
1615822566733,7316490.799999996,-7.0,0.1,6.800000000000002,3.2,7.400000000000001,-3.2
1615822566750,7316507.3999999985,-7.1000000000000005,0.30000000000000004,6.7,2.5,7.6,-3.6000000000000005
1615822566766,7316524.099999999,-7.2,0.4,6.6000000000000005,2.0,8.3,-2.4000000000000004
1615822566783,7316540.799999999,-7.300000000000002,0.5,6.5,1.2000000000000002,9.2,0.5
1615822566800,7316557.400000001,-7.2,0.30000000000000004,6.4,0.0,0.0,0.0
1615822566816,7316574.1000000015,-7.2,0.2,6.300000000000002,-1.2000000000000002,9.3,2.8
1615822566833,7316590.800000003,-7.2,0.1,6.300000000000002,-1.5,9.6,3.1
1615822566850,7316607.399999998,-7.2,0.0,6.4,-1.6,9.4,3.3000000000000007
1615822566866,7316624.099999998,-7.2,0.0,6.300000000000002,-2.1,8.8,3.6000000000000005
1615822566883,7316640.799999998,-7.300000000000002,0.0,6.2,-3.4,8.2,4.0
1615822566900,7316657.499999997,-7.4,0.0,6.300000000000002,-3.8,6.9,4.300000000000002
1615822566916,7316674.199999997,-7.5,0.0,6.6000000000000005,-2.2,6.9,3.4
1615822566933,7316690.800000002,-7.800000000000002,0.1,6.800000000000002,0.8,5.2,2.4000000000000004
1615822566950,7316707.5,-8.0,0.1,6.5,2.5,1.9,2.4000000000000004
1615822566966,7316724.2,-7.9,0.1,6.300000000000002,1.1,0.30000000000000004,2.4000000000000004
1615822566983,7316740.799999996,-7.7,0.1,6.4,-0.9000000000000001,-1.7,1.9
1615822567000,7316757.499999996,-7.7,0.1,6.4,-1.1,-3.7000000000000006,2.0
1615822567016,7316774.099999999,-7.7,0.1,6.4,0.1,-5.500000000000001,1.9
1615822567033,7316790.799999999,-7.7,0.0,6.4,0.7,-6.699999999999998,1.5
1615822567050,7316807.400000001,-7.5,-0.1,6.4,-0.30000000000000004,-7.200000000000001,1.5
1615822567066,7316824.1000000015,-7.0,-0.2,6.5,1.2000000000000002,-5.300000000000002,1.1
1615822567083,7316840.800000003,-6.9,-0.1,6.7,3.5,-4.1,0.5
1615822567100,7316857.500000003,-6.6000000000000005,-0.1,6.7,5.8,-3.1,-1.9
1615822567116,7316874.099999998,-6.4,0.0,6.9,7.400000000000001,0.2,-3.9
1615822567133,7316890.799999998,-6.6000000000000005,0.1,7.0,8.600000000000001,2.4000000000000004,-3.9
1615822567150,7316907.4,-7.0,0.30000000000000004,7.1000000000000005,10.4,5.0,-2.6
1615822567166,7316924.1000000015,-7.7,0.6000000000000001,7.0,12.8,4.6,-0.1
1615822567183,7316940.800000002,-8.4,0.8,6.7,11.000000000000002,1.1,2.9
