1615899714509,sensorDisconnected,number,0
1615899716447,sensorDisconnected,number,0
1615899716537,sensorDisconnected,number,0
1615899719089,sensorConnected,number,0
1615899719923,force,value,1778,timestamp,1615899719918
1615899719926,force,value,1763,timestamp,1615899720018
1615899719928,force,value,1755,timestamp,1615899720118
1615899719930,force,value,1748,timestamp,1615899720218
1615899719930,force,value,1746,timestamp,1615899720318
1615899719931,force,value,1613,timestamp,1615899720418
1615899719931,force,value,1585,timestamp,1615899720518
1615899720566,force,value,1576,timestamp,1615899720618
1615899720567,force,value,1558,timestamp,1615899720718
1615899720569,force,value,1542,timestamp,1615899720818
1615899720570,force,value,1522,timestamp,1615899720918
1615899720571,force,value,1547,timestamp,1615899721018
1615899720572,force,value,1569,timestamp,1615899721118
1615899720573,force,value,1605,timestamp,1615899721218
1615899721373,hrv,variability,355
1615899721376,force,value,1620,timestamp,1615899721318
1615899721379,force,value,1633,timestamp,1615899721418
1615899721381,force,value,1661,timestamp,1615899721518
1615899721382,force,value,1688,timestamp,1615899721618
1615899721383,force,value,1667,timestamp,1615899721718
1615899721384,force,value,1657,timestamp,1615899721818
1615899721385,force,value,1654,timestamp,1615899721918
1615899721968,force,value,1648,timestamp,1615899722018
1615899721971,force,value,1593,timestamp,1615899722118
1615899721973,force,value,1599,timestamp,1615899722218
1615899721975,force,value,1576,timestamp,1615899722318
1615899721977,force,value,1554,timestamp,1615899722418
1615899721979,force,value,1532,timestamp,1615899722518
1615899721980,force,value,1520,timestamp,1615899722618
1615899722014,hrv,variability,355
1615899722670,force,value,1508,timestamp,1615899722718
1615899722672,force,value,1509,timestamp,1615899722818
1615899722675,force,value,1510,timestamp,1615899722918
1615899722677,force,value,1502,timestamp,1615899723018
1615899722679,force,value,1504,timestamp,1615899723118
1615899722679,force,value,1499,timestamp,1615899723218
1615899722680,force,value,1499,timestamp,1615899723318
1615899723019,hrv,variability,355
1615899723371,force,value,1495,timestamp,1615899723418
1615899723373,force,value,1493,timestamp,1615899723518
1615899723375,force,value,1496,timestamp,1615899723618
1615899723377,force,value,1498,timestamp,1615899723718
1615899723380,force,value,1510,timestamp,1615899723818
1615899723380,force,value,1539,timestamp,1615899723918
1615899723380,force,value,1555,timestamp,1615899724018
1615899724018,hrv,variability,355
1615899724065,force,value,1580,timestamp,1615899724118
1615899724065,force,value,1599,timestamp,1615899724218
1615899724066,force,value,1600,timestamp,1615899724318
1615899724066,force,value,1611,timestamp,1615899724418
1615899724066,force,value,1616,timestamp,1615899724518
1615899724067,force,value,1606,timestamp,1615899724618
1615899724067,force,value,1593,timestamp,1615899724718
1615899724768,force,value,1583,timestamp,1615899724818
1615899724771,force,value,1573,timestamp,1615899724918
1615899724773,force,value,1560,timestamp,1615899725018
1615899724775,force,value,1564,timestamp,1615899725118
1615899724777,force,value,1564,timestamp,1615899725218
1615899724779,force,value,1562,timestamp,1615899725318
1615899724781,force,value,1565,timestamp,1615899725418
1615899725029,hrv,variability,355
1615899725683,force,value,1569,timestamp,1615899725518
1615899725684,force,value,1568,timestamp,1615899725618
1615899725685,force,value,1567,timestamp,1615899725718
1615899725686,force,value,1561,timestamp,1615899725818
1615899725687,force,value,1571,timestamp,1615899725918
1615899725688,force,value,1575,timestamp,1615899726018
1615899725690,force,value,1584,timestamp,1615899726118
1615899726337,hrv,variability,355
1615899726341,force,value,1607,timestamp,1615899726218
1615899726343,force,value,1618,timestamp,1615899726318
1615899726345,force,value,1635,timestamp,1615899726418
1615899726348,force,value,1641,timestamp,1615899726518
1615899726350,force,value,1657,timestamp,1615899726618
1615899726350,force,value,1655,timestamp,1615899726718
1615899726351,force,value,1634,timestamp,1615899726818
1615899726988,force,value,1612,timestamp,1615899726918
1615899726991,force,value,1601,timestamp,1615899727018
1615899726993,force,value,1581,timestamp,1615899727118
1615899726995,force,value,1551,timestamp,1615899727218
1615899726997,force,value,1547,timestamp,1615899727318
1615899727000,force,value,1533,timestamp,1615899727418
1615899727000,force,value,1533,timestamp,1615899727518
1615899727001,hrv,variability,355
1615899727636,force,value,1526,timestamp,1615899727618
1615899727638,force,value,1521,timestamp,1615899727718
1615899727641,force,value,1517,timestamp,1615899727818
1615899727644,force,value,1523,timestamp,1615899727918
1615899727646,force,value,1518,timestamp,1615899728018
1615899727648,force,value,1519,timestamp,1615899728118
1615899727650,force,value,1521,timestamp,1615899728218
1615899728286,hrv,variability,355
1615899728290,force,value,1523,timestamp,1615899728318
1615899728292,force,value,1526,timestamp,1615899728418
1615899728294,force,value,1538,timestamp,1615899728518
1615899728296,force,value,1554,timestamp,1615899728618
1615899728299,force,value,1568,timestamp,1615899728718
1615899728300,force,value,1589,timestamp,1615899728818
1615899728300,force,value,1599,timestamp,1615899728918
1615899729586,force,value,1616,timestamp,1615899729018
1615899729589,force,value,1624,timestamp,1615899729118
1615899729591,force,value,1629,timestamp,1615899729218
1615899729593,force,value,1614,timestamp,1615899729318
1615899729595,force,value,1601,timestamp,1615899729418
1615899729597,force,value,1586,timestamp,1615899729518
1615899729600,force,value,1571,timestamp,1615899729618
1615899729601,hrv,variability,355
1615899730239,force,value,1556,timestamp,1615899729718
1615899730242,force,value,1551,timestamp,1615899729818
1615899730244,force,value,1540,timestamp,1615899729918
1615899730246,force,value,1537,timestamp,1615899730018
1615899730248,force,value,1536,timestamp,1615899730118
1615899730250,force,value,1535,timestamp,1615899730218
1615899730250,force,value,1524,timestamp,1615899730318
1615899730251,hrv,variability,355
1615899730887,force,value,1525,timestamp,1615899730418
1615899730890,force,value,1520,timestamp,1615899730518
1615899730892,force,value,1525,timestamp,1615899730618
1615899730897,force,value,1524,timestamp,1615899730718
1615899730899,force,value,1527,timestamp,1615899730818
1615899730900,force,value,1536,timestamp,1615899730918
1615899730900,force,value,1552,timestamp,1615899731018
1615899731537,hrv,variability,355
1615899731539,force,value,1570,timestamp,1615899731118
1615899731540,force,value,1596,timestamp,1615899731218
1615899731542,force,value,1618,timestamp,1615899731318
1615899731543,force,value,1640,timestamp,1615899731418
1615899731544,force,value,1652,timestamp,1615899731518
1615899731545,force,value,1650,timestamp,1615899731618
1615899731546,force,value,1641,timestamp,1615899731718
1615899732189,force,value,1631,timestamp,1615899731818
