1615822538065,sensorDisconnected,number,0
1615822541642,sensorConnected,number,0
1615822544656,sensorDisconnected,number,0
1615822544728,sensorDisconnected,number,0
1615822548439,sensorDisconnected,number,0
1615822548754,sensorDisconnected,number,0
1615822552042,sensorConnected,number,0
1615822552982,force,value,1720,timestamp,1615822552977
1615822552984,force,value,1710,timestamp,1615822553077
1615822552986,force,value,1709,timestamp,1615822553177
1615822552987,force,value,1706,timestamp,1615822553277
1615822552988,force,value,1703,timestamp,1615822553377
1615822552989,force,value,1707,timestamp,1615822553477
1615822552990,force,value,1708,timestamp,1615822553577
1615822553530,force,value,1710,timestamp,1615822553677
1615822553532,force,value,1691,timestamp,1615822553777
1615822553534,force,value,1724,timestamp,1615822553877
1615822553536,force,value,1730,timestamp,1615822553977
1615822553537,force,value,1725,timestamp,1615822554077
1615822553538,force,value,1717,timestamp,1615822554177
1615822553539,force,value,1715,timestamp,1615822554277
1615822554430,hrv,variability,461
1615822554434,force,value,1714,timestamp,1615822554377
1615822554436,force,value,1715,timestamp,1615822554477
1615822554437,force,value,1710,timestamp,1615822554577
1615822554438,force,value,1709,timestamp,1615822554677
1615822554439,force,value,1703,timestamp,1615822554777
1615822554440,force,value,1718,timestamp,1615822554877
1615822554441,force,value,1709,timestamp,1615822554977
1615822554925,force,value,1710,timestamp,1615822555077
1615822554925,force,value,1701,timestamp,1615822555177
1615822554926,force,value,1655,timestamp,1615822555277
1615822554926,force,value,1688,timestamp,1615822555377
1615822554927,force,value,1691,timestamp,1615822555477
1615822554927,force,value,1691,timestamp,1615822555577
1615822554927,force,value,1691,timestamp,1615822555677
1615822555126,hrv,variability,461
1615822555631,force,value,1700,timestamp,1615822555777
1615822555633,force,value,1697,timestamp,1615822555877
1615822555635,force,value,1698,timestamp,1615822555977
1615822555637,force,value,1695,timestamp,1615822556077
1615822555639,force,value,1692,timestamp,1615822556177
1615822555641,force,value,1693,timestamp,1615822556277
1615822555643,force,value,1684,timestamp,1615822556377
1615822556096,hrv,variability,461
1615822556380,force,value,1684,timestamp,1615822556477
1615822556382,force,value,1680,timestamp,1615822556577
1615822556386,force,value,1682,timestamp,1615822556677
1615822556387,force,value,1685,timestamp,1615822556777
1615822556388,force,value,1683,timestamp,1615822556877
1615822556389,force,value,1694,timestamp,1615822556977
1615822556390,force,value,1687,timestamp,1615822557077
1615822557030,force,value,1676,timestamp,1615822557177
1615822557033,force,value,1669,timestamp,1615822557277
1615822557035,force,value,1666,timestamp,1615822557377
1615822557037,force,value,1673,timestamp,1615822557477
1615822557038,force,value,1685,timestamp,1615822557577
1615822557039,force,value,1677,timestamp,1615822557677
1615822557040,force,value,1677,timestamp,1615822557777
1615822557090,hrv,variability,461
1615822557730,force,value,1672,timestamp,1615822557877
1615822557733,force,value,1667,timestamp,1615822557977
1615822557735,force,value,1663,timestamp,1615822558077
1615822557737,force,value,1659,timestamp,1615822558177
1615822557739,force,value,1656,timestamp,1615822558277
1615822557741,force,value,1665,timestamp,1615822558377
1615822557743,force,value,1655,timestamp,1615822558477
1615822558093,hrv,variability,461
1615822558430,force,value,1655,timestamp,1615822558577
1615822558432,force,value,1654,timestamp,1615822558677
1615822558435,force,value,1671,timestamp,1615822558777
1615822558436,force,value,1678,timestamp,1615822558877
1615822558437,force,value,1688,timestamp,1615822558977
1615822558438,force,value,1691,timestamp,1615822559077
1615822558439,force,value,1703,timestamp,1615822559177
1615822559393,hrv,variability,461
1615822559397,force,value,1713,timestamp,1615822559277
1615822559400,force,value,1725,timestamp,1615822559377
1615822559402,force,value,1732,timestamp,1615822559477
1615822559405,force,value,1728,timestamp,1615822559577
1615822559406,force,value,1736,timestamp,1615822559677
1615822559407,force,value,1751,timestamp,1615822559777
1615822559407,force,value,1719,timestamp,1615822559877
1615822560040,force,value,1721,timestamp,1615822559977
1615822560041,force,value,1720,timestamp,1615822560077
1615822560042,force,value,1698,timestamp,1615822560177
1615822560042,force,value,1698,timestamp,1615822560277
1615822560042,force,value,1711,timestamp,1615822560377
1615822560043,force,value,1698,timestamp,1615822560477
1615822560044,force,value,1693,timestamp,1615822560577
1615822560044,hrv,variability,461
1615822560694,force,value,1690,timestamp,1615822560677
1615822560696,force,value,1675,timestamp,1615822560777
1615822560698,force,value,1680,timestamp,1615822560877
1615822560700,force,value,1666,timestamp,1615822560977
1615822560702,force,value,1659,timestamp,1615822561077
1615822560704,force,value,1660,timestamp,1615822561177
1615822560706,force,value,1663,timestamp,1615822561277
1615822561343,hrv,variability,461
1615822561346,force,value,1666,timestamp,1615822561377
1615822561349,force,value,1672,timestamp,1615822561477
1615822561351,force,value,1676,timestamp,1615822561577
1615822561353,force,value,1674,timestamp,1615822561677
1615822561355,force,value,1666,timestamp,1615822561777
1615822561356,force,value,1675,timestamp,1615822561877
1615822561356,force,value,1668,timestamp,1615822561977
1615822561995,force,value,1666,timestamp,1615822562077
1615822561997,force,value,1690,timestamp,1615822562177
1615822561999,force,value,1690,timestamp,1615822562277
1615822562001,force,value,1697,timestamp,1615822562377
1615822562003,force,value,1708,timestamp,1615822562477
1615822562005,force,value,1720,timestamp,1615822562577
1615822562006,force,value,1732,timestamp,1615822562677
1615822562644,hrv,variability,461
1615822562652,force,value,1747,timestamp,1615822562777
1615822562656,force,value,1763,timestamp,1615822562877
1615822562657,force,value,1773,timestamp,1615822562977
1615822562658,force,value,1786,timestamp,1615822563077
1615822562659,force,value,1767,timestamp,1615822563177
1615822562660,force,value,1746,timestamp,1615822563277
1615822562661,force,value,1730,timestamp,1615822563377
1615822563291,hrv,variability,461
1615822563946,force,value,1724,timestamp,1615822563477
1615822563948,force,value,1712,timestamp,1615822563577
1615822563950,force,value,1697,timestamp,1615822563677
1615822563952,force,value,1690,timestamp,1615822563777
1615822563954,force,value,1683,timestamp,1615822563877
1615822563956,force,value,1676,timestamp,1615822563977
1615822563956,force,value,1665,timestamp,1615822564077
