1615820096929,sensorDisconnected,number,0
1615820099006,sensorConnected,number,0
1615820102017,sensorDisconnected,number,0
1615820102097,sensorDisconnected,number,0
1615820104416,sensorConnected,number,0
1615820107430,sensorDisconnected,number,0
1615820107506,sensorDisconnected,number,0
1615820110003,sensorConnected,number,0
1615820113015,sensorDisconnected,number,0
1615820113086,sensorDisconnected,number,0
1615820115205,sensorConnected,number,0
1615820118219,sensorDisconnected,number,0
1615820118288,sensorDisconnected,number,0
1615820120417,sensorConnected,number,0
1615820123434,sensorDisconnected,number,0
1615820123516,sensorDisconnected,number,0
1615820125666,sensorConnected,number,0
1615820126609,force,value,1733,timestamp,1615820126603
1615820126611,force,value,1727,timestamp,1615820126703
1615820126613,force,value,1721,timestamp,1615820126803
1615820126615,force,value,1723,timestamp,1615820126903
1615820126616,force,value,1722,timestamp,1615820127003
1615820126617,force,value,1723,timestamp,1615820127103
1615820126617,force,value,1719,timestamp,1615820127203
1615820127154,force,value,1724,timestamp,1615820127303
1615820127156,force,value,1703,timestamp,1615820127403
1615820127158,force,value,1736,timestamp,1615820127503
1615820127161,force,value,1738,timestamp,1615820127603
1615820127163,force,value,1735,timestamp,1615820127703
1615820127166,force,value,1731,timestamp,1615820127803
1615820127166,force,value,1720,timestamp,1615820127903
1615820128050,hrv,variability,31
1615820128050,force,value,1723,timestamp,1615820128003
1615820128051,force,value,1713,timestamp,1615820128103
1615820128051,force,value,1710,timestamp,1615820128203
1615820128051,force,value,1709,timestamp,1615820128303
1615820128052,force,value,1715,timestamp,1615820128403
1615820128052,force,value,1732,timestamp,1615820128503
1615820128052,force,value,1721,timestamp,1615820128603
1615820128553,force,value,1721,timestamp,1615820128703
1615820128556,force,value,1713,timestamp,1615820128803
1615820128558,force,value,1666,timestamp,1615820128903
1615820128560,force,value,1698,timestamp,1615820129003
1615820128562,force,value,1705,timestamp,1615820129103
1615820128564,force,value,1712,timestamp,1615820129203
1615820128566,force,value,1723,timestamp,1615820129303
1615820128703,hrv,variability,31
1615820129260,force,value,1735,timestamp,1615820129403
1615820129262,force,value,1747,timestamp,1615820129503
1615820129263,force,value,1755,timestamp,1615820129603
